created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Nov 29 21:00:05 +0000 2023,1729968498431168560,@ganjarpranowo saya yakin banget pak Ganjar pasti akan membantu karane bapak kn ingin sekali anak bangsa semakin sukses,0,0,0,0,in,1685188923059052544,1729694492675182824,daniaaaaa22,https://twitter.com/daniaaaaa22/status/1729968498431168560
Wed Nov 29 20:59:28 +0000 2023,1729968342159728838,@ganjarpranowo @mohmahfudmd kenapa ya ngelihat video ini ngebuat makin mantep milih pak ganjar,0,0,0,0,in,1698238904577777664,1729814315337945468,fazzflash,https://twitter.com/fazzflash/status/1729968342159728838
Wed Nov 29 20:59:04 +0000 2023,1729968239516762398,@ganjarpranowo Saya doakan program tersebut lancar dan bermanfaat bagi semua orang,0,0,0,0,in,1682221986301476864,1729694492675182824,reyhanndii,https://twitter.com/reyhanndii/status/1729968239516762398
Wed Nov 29 20:58:11 +0000 2023,1729968020267933820,"@ganjarpranowo @mohmahfudmd baru kampanye aja udah gaada yg AFK nih pasanga, kerenn",0,0,0,0,in,1698241105500991488,1729814315337945468,iniejabukan,https://twitter.com/iniejabukan/status/1729968020267933820
Wed Nov 29 20:58:11 +0000 2023,1729968017931653189,"@ganjarpranowo Anak bangsa pastinnya akan mewujudkan mimpinnyaa kelak , karena pak Ganjar pasti membantunya",0,0,0,0,in,1682034488065548289,1729694492675182824,Ekoiisaputra,https://twitter.com/Ekoiisaputra/status/1729968017931653189
Wed Nov 29 20:57:48 +0000 2023,1729967922821709984,@okezonenews @ganjarpranowo Emang top markotop pak Ganjar si,0,0,0,0,in,1719538454412070912,1729834180375089321,abangsukusaya,https://twitter.com/abangsukusaya/status/1729967922821709984
Wed Nov 29 20:57:36 +0000 2023,1729967873198887314,"Siapkan skuad futsalmu!  Sahabat Ganjar akan mengadakan turnamen futsal di Pekalongan, Jawa Tengah, pada 2 Desember 2023.  Bergabunglah dalam pertandingan epik di lapangan futsal!  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua… https://t.co/4MmTcbjHI6",0,0,2,4,in,1230994530083565568,1729967873198887314,sahabatganjar,https://twitter.com/sahabatganjar/status/1729967873198887314
Wed Nov 29 20:57:20 +0000 2023,1729967803158131089,"@BeBuzzerNKRI @SabaruddinS64 @PasundanJunior @BurhanMuhtadi nama doank sabar tp org nya gak sabaran, buzzer mu @ganjarpranowo banyak yg stressss ban, hahahahah",0,1,0,0,in,263634395,1729883952830374187,rolando_josua,https://twitter.com/rolando_josua/status/1729967803158131089
Wed Nov 29 20:57:11 +0000 2023,1729967767200342043,@ganjarpranowo Bersama pak Ganjar impian anak tersebut akan tercapai pasti nya,0,0,0,0,in,1681528289331118080,1729694492675182824,lauraaaraa,https://twitter.com/lauraaaraa/status/1729967767200342043
Wed Nov 29 20:56:59 +0000 2023,1729967715769892947,"@hannysetiawan @indikatorcoid @BurhanMuhtadi netral"" itu spt apa ya? Kalau menyatakan @ganjarpranowo  menang gitu? 🙃🙃🙃😸""",0,0,0,2,in,60247886,1729798955007877414,yanLebert,https://twitter.com/yanLebert/status/1729967715769892947
Wed Nov 29 20:56:34 +0000 2023,1729967613131055395,@1pic1laugh @ganjarpranowo @PDI_Perjuangan @aniesbaswedan @wantahgdn__ @janganngadu @aulialiang Makannye Hargai orang lain agar diri kita dapat di hargai,0,0,0,0,in,2165950610,1729763243768320462,bebymanje96,https://twitter.com/bebymanje96/status/1729967613131055395
Wed Nov 29 20:56:01 +0000 2023,1729967473410334794,@ganjarpranowo WADAAAAAAASSSSSSSS,0,0,0,0,es,1693960818898120704,1729170641293816091,gembongkem0808,https://twitter.com/gembongkem0808/status/1729967473410334794
Wed Nov 29 20:55:53 +0000 2023,1729967441378472134,@ganjarpranowo Tujuan yang mulia dan baik. Berharap pak ganjar jadi Presiden dan generasi bangsa makin cerdas,0,0,0,0,in,1464505474196422656,1729756530269094090,Revina870,https://twitter.com/Revina870/status/1729967441378472134
Wed Nov 29 20:55:42 +0000 2023,1729967392451870722,@ganjarpranowo @mohmahfudmd pemimpin kaya gini jangan sampai nggak kepilih sihh,0,0,0,0,in,1698232176750559233,1729814315337945468,geomethrishaa,https://twitter.com/geomethrishaa/status/1729967392451870722
Wed Nov 29 20:55:27 +0000 2023,1729967331995197687,"Nih, buat kamu yang suka main futsal, ada pengumuman penting nih! Sahabat Ganjar bakal menggelar turnamen futsal di Kabupaten Pekalongan, Jawa Tengah, tepatnya pada 2 Desember 2023.  Jadi, persiapkan timmu untuk menjadi sang juara!!   #SahabatGanjar #GanjarPranowo #Ganjar… https://t.co/kAcn9d4CoA",0,5,1,20,in,1230994530083565568,1729967331995197687,sahabatganjar,https://twitter.com/sahabatganjar/status/1729967331995197687
Wed Nov 29 20:54:58 +0000 2023,1729967209211101637,"@ganjarpranowo @mohmahfudmd tanah papua yang indah dan masyarakatnya juga ramah rama, apalagi ketika pak ganjar datang",0,0,0,0,in,1698222082797211648,1729814315337945468,heavenevens,https://twitter.com/heavenevens/status/1729967209211101637
Wed Nov 29 20:53:45 +0000 2023,1729966903442223563,"@ganjarpranowo @mohmahfudmd keren ini mah, bagi tugasnya dari ujung ke ujung",0,0,0,0,in,1409134479591895042,1729814315337945468,deniaditamaaaa,https://twitter.com/deniaditamaaaa/status/1729966903442223563
Wed Nov 29 20:53:13 +0000 2023,1729966766804377780,"@MarahIchsan maaf bangat, salah koment, bukan untuk Capres ku idola Bp. Ganjar Pranowo dan Mahfud MD, mestiny untuk si Gemboy",0,0,0,1,in,1544140455457173504,1728786318325403901,robbynggadasnew,https://twitter.com/robbynggadasnew/status/1729966766804377780
Wed Nov 29 20:52:38 +0000 2023,1729966622348382259,"@ganjarpranowo Program Satu Desa Satu Fasilitas Kesehatan"" dapat menjadi solusi konkret untuk mengatasi tantangan kesehatan di daerah terpencil.""",0,0,0,0,in,1708053118309847040,1729756530269094090,balkoqn,https://twitter.com/balkoqn/status/1729966622348382259
Wed Nov 29 20:52:29 +0000 2023,1729966584167530694,@ganjarpranowo Semoga langkah-langkah percepatan pembangunan Faskes di Distrik Semangga Merauke dapat diwujudkan dengan lancar dan cepat.,0,0,0,0,in,1708041625233145856,1729756530269094090,epxample,https://twitter.com/epxample/status/1729966584167530694
Wed Nov 29 20:52:21 +0000 2023,1729966549082280027,"@ganjarpranowo Dibalik perjuangan yang mengharukan, kita dapat melihat urgensi untuk mendukung percepatan pembangunan Faskes di daerah tersebut.",0,0,0,1,in,1044149412660834304,1729756530269094090,ofcutiee,https://twitter.com/ofcutiee/status/1729966549082280027
Wed Nov 29 20:50:31 +0000 2023,1729966089696911473,@ganjarpranowo Bismillah ya allah semoga lndonesia  bisa mengalami kemajuan dan pak ganjar jadi Presiden,0,0,0,0,in,1464501068386258946,1729756530269094090,reyisna,https://twitter.com/reyisna/status/1729966089696911473
